SEASON,NAME,LAT,LON,USA_R34_NE,USA_R34_SE,USA_R34_SW,USA_R34_NW
2001,OLGA,31.3,-50.6,,,,
2001,OLGA,31.8,-52.0,,,,
2001,OLGA,31.7,-53.5,,,,
2001,OLGA,30.8,-55.0,,,,
2001,OLGA,30.3,-55.3,,,,
2001,OLGA,30.1,-55.6,,,,
2001,OLGA,30.6,-55.9,,,,
2001,OLGA,31.1,-56.0,,,,
2001,OLGA,32.1,-56.2,,,,
2001,OLGA,32.6,-57.0,,,,
2001,OLGA,31.5,-57.2,,,,
2001,OLGA,32.0,-56.0,,,,
2001,OLGA,32.3,-55.8,,,,
2001,OLGA,32.6,-55.7,,,,
2001,OLGA,32.4,-56.2,,,,
2001,OLGA,31.4,-57.0,,,,
2001,OLGA,30.3,-57.6,,,,
2001,OLGA,29.3,-58.7,,,,
2001,OLGA,28.4,-60.1,,,,
2001,OLGA,27.3,-61.8,,,,
2001,OLGA,26.2,-63.2,,,,
2001,OLGA,25.3,-64.7,,,,
2001,OLGA,24.5,-66.2,,,,
2001,OLGA,23.7,-67.1,,,,
2001,OLGA,23.4,-67.7,,,,
2001,OLGA,23.1,-68.0,,,,
2001,OLGA,22.8,-68.3,,,,
2001,OLGA,23.0,-68.6,,,,
2001,OLGA,23.4,-68.9,,,,
2001,OLGA,24.3,-68.9,,,,
2001,OLGA,25.5,-69.2,,,,
2001,OLGA,26.4,-69.5,,,,
2001,OLGA,27.0,-69.7,,,,
2001,OLGA,27.4,-69.9,,,,
2001,OLGA,27.8,-69.9,,,,
2001,OLGA,27.7,-69.6,,,,
2001,OLGA,27.7,-69.1,,,,
2001,OLGA,27.8,-68.2,,,,
2001,OLGA,27.8,-68.0,,,,
2001,OLGA,27.0,-67.4,,,,
2002,ARTHUR,34.3,-76.8,,,,
2002,ARTHUR,35.0,-75.1,,,,
2002,ARTHUR,35.5,-73.3,,,,
2002,ARTHUR,36.1,-71.0,,,,
2002,ARTHUR,36.8,-68.2,,,,
2002,ARTHUR,37.9,-65.1,,,,
2002,ARTHUR,38.6,-61.7,,,,
2002,ARTHUR,40.5,-57.9,,,,
2002,ARTHUR,42.5,-54.5,,,,
2002,ARTHUR,44.5,-53.0,,,,
2002,ARTHUR,46.5,-53.9,,,,
2002,ARTHUR,48.0,-54.0,,,,
2002,ARTHUR,49.0,-53.0,,,,
2002,ARTHUR,50.5,-52.5,,,,
2002,ARTHUR,53.0,-52.5,,,,
2002,ARTHUR,55.5,-53.0,,,,
2002,ARTHUR,58.0,-53.0,,,,
2002,ARTHUR,57.0,-52.0,,,,
2002,ARTHUR,56.5,-51.5,,,,
2002,ARTHUR,56.0,-51.0,,,,
2002,BERTHA,29.0,-88.5,,,,
2002,BERTHA,29.3,-89.2,,,,
2002,BERTHA,29.4,-89.2,,,,
2002,BERTHA,29.4,-89.3,,,,
2002,BERTHA,29.6,-89.7,,,,
2002,BERTHA,30.5,-90.1,,,,
2002,BERTHA,30.9,-90.6,,,,
2002,BERTHA,30.9,-91.0,,,,
2002,BERTHA,30.8,-91.4,,,,
2002,BERTHA,30.6,-91.5,,,,
2002,BERTHA,30.3,-91.6,,,,
2002,BERTHA,30.0,-91.7,,,,
2002,BERTHA,29.7,-92.2,,,,
2002,BERTHA,29.4,-92.7,,,,
2002,BERTHA,29.0,-93.2,,,,
2002,BERTHA,28.6,-93.8,,,,
2002,BERTHA,28.2,-94.4,,,,
2002,BERTHA,27.7,-95.3,,,,
2002,BERTHA,26.9,-96.1,,,,
2002,BERTHA,27.0,-96.6,,,,
2002,BERTHA,27.2,-97.1,,,,
2002,BERTHA,27.3,-97.4,,,,
2002,BERTHA,27.5,-97.7,,,,
2002,CRISTOBAL,32.0,-77.2,,,,
2002,CRISTOBAL,31.5,-77.1,,,,
2002,CRISTOBAL,31.1,-77.0,,,,
2002,CRISTOBAL,30.7,-76.6,,,,
2002,CRISTOBAL,30.4,-76.4,,,,
2002,CRISTOBAL,30.1,-76.2,,,,
2002,CRISTOBAL,29.7,-76.2,,,,
2002,CRISTOBAL,29.4,-76.0,,,,
2002,CRISTOBAL,29.7,-75.7,,,,
2002,CRISTOBAL,29.7,-75.3,,,,
2002,CRISTOBAL,29.7,-74.9,,,,
2002,CRISTOBAL,29.9,-74.0,,,,
2002,CRISTOBAL,31.0,-72.0,,,,
2002,DOLLY,9.5,-31.2,,,,
2002,DOLLY,9.7,-32.2,,,,
2002,DOLLY,9.7,-33.1,,,,
2002,DOLLY,10.0,-34.5,,,,
2002,DOLLY,10.3,-36.3,,,,
2002,DOLLY,10.8,-37.7,,,,
2002,DOLLY,11.5,-39.1,,,,
2002,DOLLY,12.1,-40.9,,,,
2002,DOLLY,12.8,-42.9,,,,
2002,DOLLY,13.2,-44.9,,,,
2002,DOLLY,13.6,-46.8,,,,
2002,DOLLY,14.1,-48.4,,,,
2002,DOLLY,14.8,-49.9,,,,
2002,DOLLY,15.6,-51.2,,,,
2002,DOLLY,16.4,-52.0,,,,
2002,DOLLY,17.1,-52.5,,,,
2002,DOLLY,17.9,-52.9,,,,
2002,DOLLY,18.5,-53.3,,,,
2002,DOLLY,19.3,-53.7,,,,
2002,DOLLY,19.6,-53.7,,,,
2002,DOLLY,21.0,-52.9,,,,
2002,DOLLY,22.2,-52.4,,,,
2002,DOLLY,23.1,-52.4,,,,
2002,DOLLY,23.5,-52.4,,,,
2002,DOLLY,23.5,-52.5,,,,
2002,DOLLY,24.0,-52.5,,,,
2002,EDOUARD,29.2,-78.8,,,,
2002,EDOUARD,29.7,-79.1,,,,
2002,EDOUARD,30.1,-79.7,,,,
2002,EDOUARD,30.4,-79.6,,,,
2002,EDOUARD,30.5,-79.0,,,,
2002,EDOUARD,30.5,-78.6,,,,
2002,EDOUARD,30.4,-78.5,,,,
2002,EDOUARD,30.4,-78.4,,,,
2002,EDOUARD,30.0,-79.0,,,,
2002,EDOUARD,29.9,-79.1,,,,
2002,EDOUARD,29.9,-79.5,,,,
2002,EDOUARD,29.9,-79.8,,,,
2002,EDOUARD,29.7,-80.5,,,,
2002,EDOUARD,29.4,-81.0,,,,
2002,EDOUARD,29.4,-81.1,,,,
2002,EDOUARD,29.2,-81.6,,,,
2002,EDOUARD,28.9,-82.4,,,,
2002,EDOUARD,28.6,-83.4,,,,
2002,EDOUARD,28.4,-83.9,,,,
2002,EDOUARD,28.3,-84.7,,,,
2002,EDOUARD,28.5,-86.0,,,,
2002,FAY,28.0,-93.8,,,,
2002,FAY,27.8,-93.9,,,,
2002,FAY,27.6,-94.1,,,,
2002,FAY,27.7,-94.5,,,,
2002,FAY,27.8,-94.7,,,,
2002,FAY,27.9,-95.0,,,,
2002,FAY,28.1,-95.6,,,,
2002,FAY,28.5,-96.3,,,,
2002,FAY,29.1,-96.9,,,,
2002,FAY,28.9,-98.5,,,,
2002,FAY,28.9,-98.9,,,,
2002,FAY,28.7,-99.3,,,,
2002,FAY,29.0,-99.5,,,,
2002,FAY,28.9,-99.1,,,,
2002,FAY,28.5,-99.2,,,,
2002,FAY,28.3,-99.2,,,,
2002,FAY,28.1,-99.4,,,,
2002,FAY,27.8,-99.6,,,,
2002,FAY,27.4,-99.5,,,,
2002,FAY,27.0,-99.3,,,,
2002,FAY,26.8,-99.8,,,,
2002,FAY,26.6,-100.4,,,,
2002,FAY,26.5,-101.0,,,,
2002,UNNAMED,24.3,-47.5,,,,
2002,UNNAMED,24.5,-48.2,,,,
2002,UNNAMED,24.5,-49.1,,,,
2002,UNNAMED,24.5,-50.2,,,,
2002,UNNAMED,24.4,-51.3,,,,
2002,GUSTAV,29.0,-71.0,,,,
2002,GUSTAV,30.2,-71.1,,,,
2002,GUSTAV,30.5,-72.3,,,,
2002,GUSTAV,31.2,-72.6,,,,
2002,GUSTAV,31.6,-73.6,,,,
2002,GUSTAV,31.9,-74.5,,,,
2002,GUSTAV,32.1,-75.5,,,,
2002,GUSTAV,33.0,-75.5,,,,
2002,GUSTAV,33.7,-75.4,,,,
2002,GUSTAV,35.0,-75.4,,,,
2002,GUSTAV,35.5,-74.7,,,,
2002,GUSTAV,36.8,-73.0,,,,
2002,GUSTAV,38.0,-70.8,,,,
2002,GUSTAV,40.3,-66.8,,,,
2002,GUSTAV,43.1,-62.8,,,,
2002,GUSTAV,45.3,-60.8,,,,
2002,GUSTAV,45.6,-60.4,,,,
2002,GUSTAV,46.5,-59.6,,,,
2002,GUSTAV,47.6,-58.6,,,,
2002,GUSTAV,48.6,-57.7,,,,
2002,GUSTAV,50.1,-55.5,,,,
2002,GUSTAV,51.0,-54.0,,,,
2002,GUSTAV,52.5,-52.5,,,,
2002,GUSTAV,54.5,-51.4,,,,
2002,GUSTAV,56.0,-49.5,,,,
2002,GUSTAV,57.0,-51.5,,,,
2002,GUSTAV,58.0,-52.5,,,,
2002,GUSTAV,59.5,-53.5,,,,
2002,GUSTAV,61.0,-54.0,,,,
2002,GUSTAV,62.5,-54.5,,,,
2002,HANNA,26.3,-86.6,,,,
2002,HANNA,26.7,-86.4,,,,
2002,HANNA,27.0,-86.7,,,,
2002,HANNA,27.1,-87.5,,,,
2002,HANNA,26.7,-88.0,,,,
2002,HANNA,26.9,-88.8,,,,
2002,HANNA,27.4,-89.3,,,,
2002,HANNA,27.7,-89.3,,,,
2002,HANNA,28.0,-89.2,,,,
2002,HANNA,28.7,-89.1,,,,
2002,HANNA,29.1,-89.1,,,,
2002,HANNA,30.0,-88.8,,,,
2002,HANNA,30.4,-88.4,,,,
2002,HANNA,30.8,-88.0,,,,
2002,HANNA,31.5,-87.0,,,,
2002,HANNA,32.0,-86.0,,,,
2002,HANNA,33.0,-85.0,,,,
2002,ISIDORE,10.0,-60.5,,,,
2002,ISIDORE,10.2,-62.4,,,,
2002,ISIDORE,10.6,-64.3,,,,
2002,ISIDORE,11.2,-66.4,,,,
2002,ISIDORE,12.3,-68.5,,,,
2002,ISIDORE,14.2,-70.5,,,,
2002,ISIDORE,15.0,-71.9,,,,
2002,ISIDORE,15.5,-73.2,,,,
2002,ISIDORE,15.7,-74.5,,,,
2002,ISIDORE,15.8,-75.3,,,,
2002,ISIDORE,15.8,-76.1,,,,
2002,ISIDORE,15.9,-76.8,,,,
2002,ISIDORE,16.3,-77.4,,,,
2002,ISIDORE,16.7,-77.7,,,,
2002,ISIDORE,17.1,-78.1,,,,
2002,ISIDORE,17.7,-78.5,,,,
2002,ISIDORE,18.7,-78.6,,,,
2002,ISIDORE,19.3,-79.3,,,,
2002,ISIDORE,19.7,-80.4,,,,
2002,ISIDORE,19.9,-80.9,,,,
2002,ISIDORE,20.4,-81.7,,,,
2002,ISIDORE,20.7,-82.3,,,,
2002,ISIDORE,21.1,-83.0,,,,
2002,ISIDORE,21.5,-83.5,,,,
2002,ISIDORE,21.8,-84.0,,,,
2002,ISIDORE,22.0,-84.1,,,,
2002,ISIDORE,22.1,-84.3,,,,
2002,ISIDORE,22.3,-85.1,,,,
2002,ISIDORE,22.0,-85.8,,,,
2002,ISIDORE,21.9,-86.1,,,,
2002,ISIDORE,22.1,-86.5,,,,
2002,ISIDORE,22.0,-87.4,,,,
2002,ISIDORE,21.9,-88.2,,,,
2002,ISIDORE,21.6,-88.9,,,,
2002,ISIDORE,21.3,-89.3,,,,
2002,ISIDORE,21.0,-89.4,,,,
2002,ISIDORE,20.6,-89.6,,,,
2002,ISIDORE,20.1,-89.6,,,,
2002,ISIDORE,20.3,-89.4,,,,
2002,ISIDORE,20.5,-89.3,,,,
2002,ISIDORE,21.0,-89.5,,,,
2002,ISIDORE,21.7,-89.7,,,,
2002,ISIDORE,22.1,-89.8,,,,
2002,ISIDORE,23.0,-89.7,,,,
2002,ISIDORE,24.2,-89.7,,,,
2002,ISIDORE,25.4,-90.2,,,,
2002,ISIDORE,26.3,-90.4,,,,
2002,ISIDORE,27.5,-90.3,,,,
2002,ISIDORE,29.1,-90.3,,,,
2002,ISIDORE,30.0,-89.9,,,,
2002,ISIDORE,32.2,-89.8,,,,
2002,ISIDORE,33.0,-89.0,,,,
2002,ISIDORE,35.0,-86.5,,,,
2002,ISIDORE,39.1,-82.9,,,,
2002,ISIDORE,40.9,-79.5,,,,
2002,JOSEPHINE,32.7,-52.4,,,,
2002,JOSEPHINE,33.2,-52.7,,,,
2002,JOSEPHINE,33.7,-52.7,,,,
2002,JOSEPHINE,34.7,-52.7,,,,
2002,JOSEPHINE,35.5,-52.0,,,,
2002,JOSEPHINE,36.6,-50.5,,,,
2002,JOSEPHINE,38.0,-48.8,,,,
2002,JOSEPHINE,39.5,-46.7,,,,
2002,JOSEPHINE,41.5,-43.3,,,,
2002,KYLE,28.3,-51.8,,,,
2002,KYLE,29.3,-51.4,,,,
2002,KYLE,30.4,-51.6,,,,
2002,KYLE,31.0,-51.6,,,,
2002,KYLE,31.7,-51.3,,,,
2002,KYLE,32.4,-50.9,,,,
2002,KYLE,32.8,-50.5,,,,
2002,KYLE,33.2,-49.9,,,,
2002,KYLE,33.3,-49.5,,,,
2002,KYLE,33.2,-49.1,,,,
2002,KYLE,32.7,-49.4,,,,
2002,KYLE,32.3,-49.5,,,,
2002,KYLE,31.9,-49.6,,,,
2002,KYLE,31.4,-50.0,,,,
2002,KYLE,31.0,-50.4,,,,
2002,KYLE,30.6,-50.7,,,,
2002,KYLE,30.3,-51.1,,,,
2002,KYLE,30.0,-52.1,,,,
2002,KYLE,29.7,-53.7,,,,
2002,KYLE,29.3,-54.4,,,,
2002,KYLE,29.0,-55.3,,,,
2002,KYLE,28.6,-56.6,,,,
2002,KYLE,28.2,-57.5,,,,
2002,KYLE,27.9,-58.3,,,,
2002,KYLE,27.8,-59.0,,,,
2002,KYLE,27.5,-59.5,,,,
2002,KYLE,27.1,-60.0,,,,
2002,KYLE,27.0,-60.4,,,,
2002,KYLE,26.8,-60.8,,,,
2002,KYLE,26.5,-61.4,,,,
2002,KYLE,26.3,-62.3,,,,
2002,KYLE,26.5,-62.9,,,,
2002,KYLE,26.7,-63.2,,,,
2002,KYLE,27.1,-63.7,,,,
2002,KYLE,27.2,-64.4,,,,
2002,KYLE,27.7,-64.7,,,,
2002,KYLE,28.1,-64.7,,,,
2002,KYLE,28.7,-64.6,,,,
2002,KYLE,29.1,-64.7,,,,
2002,KYLE,29.0,-65.5,,,,
2002,KYLE,27.8,-66.7,,,,
2002,KYLE,28.2,-66.8,,,,
2002,KYLE,28.5,-66.8,,,,
2002,KYLE,28.5,-67.2,,,,
2002,KYLE,28.5,-67.5,,,,
2002,KYLE,28.4,-67.7,,,,
2002,KYLE,28.5,-67.8,,,,
2002,KYLE,28.8,-67.6,,,,
2002,KYLE,29.0,-66.9,,,,
2002,KYLE,29.1,-66.7,,,,
2002,KYLE,29.0,-66.6,,,,
2002,KYLE,29.0,-67.2,,,,
2002,KYLE,29.3,-67.7,,,,
2002,KYLE,29.4,-68.0,,,,
2002,KYLE,29.6,-68.4,,,,
2002,KYLE,30.1,-69.5,,,,
2002,KYLE,30.6,-70.2,,,,
2002,KYLE,31.1,-70.9,,,,
2002,KYLE,31.6,-71.6,,,,
2002,KYLE,32.3,-71.3,,,,
2002,KYLE,32.9,-70.8,,,,
2002,KYLE,33.2,-70.1,,,,
2002,KYLE,33.6,-69.7,,,,
2002,KYLE,33.3,-69.7,,,,
2002,KYLE,32.8,-69.7,,,,
2002,KYLE,32.6,-69.7,,,,
2002,KYLE,32.6,-70.4,,,,
2002,KYLE,32.6,-70.8,,,,
2002,KYLE,32.7,-70.9,,,,
2002,KYLE,32.6,-71.0,,,,
2002,KYLE,32.1,-71.2,,,,
2002,KYLE,31.4,-71.3,,,,
2002,KYLE,30.7,-71.9,,,,
2002,KYLE,29.8,-72.4,,,,
2002,KYLE,29.0,-73.3,,,,
2002,KYLE,28.7,-74.0,,,,
2002,KYLE,28.5,-74.8,,,,
2002,KYLE,28.4,-75.8,,,,
2002,KYLE,28.3,-77.0,,,,
2002,KYLE,28.4,-78.1,,,,
2002,KYLE,28.9,-79.5,,,,
2002,KYLE,29.8,-80.2,,,,
2002,KYLE,30.7,-80.8,,,,
2002,KYLE,31.8,-80.7,,,,
2002,KYLE,33.0,-79.5,,,,
2002,KYLE,33.2,-79.3,,,,
2002,KYLE,33.9,-78.4,,,,
2002,KYLE,34.2,-78.0,,,,
2002,KYLE,35.4,-75.9,,,,
2002,KYLE,36.7,-74.1,,,,
2002,LILI,10.2,-44.6,,,,
2002,LILI,10.3,-46.5,,,,
2002,LILI,10.8,-48.5,,,,
2002,LILI,11.2,-50.4,,,,
2002,LILI,11.8,-52.2,,,,
2002,LILI,12.1,-54.6,,,,
2002,LILI,12.2,-56.8,,,,
2002,LILI,12.4,-58.7,,,,
2002,LILI,12.5,-60.4,,,,
2002,LILI,12.7,-62.1,,,,
2002,LILI,12.8,-63.7,,,,
2002,LILI,13.0,-64.9,,,,
2002,LILI,13.2,-66.0,,,,
2002,LILI,13.5,-66.9,,,,
2002,LILI,13.7,-67.5,,,,
2002,LILI,14.0,-68.2,,,,
2002,LILI,14.2,-68.9,,,,
2002,LILI,14.5,-69.8,,,,
2002,LILI,14.9,-71.0,,,,
2002,LILI,15.3,-72.2,,,,
2002,LILI,15.6,-73.0,,,,
2002,LILI,15.7,-73.5,,,,
2002,LILI,15.9,-74.0,,,,
2002,LILI,16.1,-74.6,,,,
2002,LILI,16.7,-75.0,,,,
2002,LILI,17.4,-75.1,,,,
2002,LILI,17.5,-75.6,,,,
2002,LILI,18.1,-75.4,,,,
2002,LILI,18.5,-75.7,,,,
2002,LILI,18.8,-76.1,,,,
2002,LILI,18.8,-76.8,,,,
2002,LILI,18.7,-77.2,,,,
2002,LILI,18.7,-77.6,,,,
2002,LILI,19.0,-78.1,,,,
2002,LILI,19.1,-78.7,,,,
2002,LILI,19.6,-79.6,,,,
2002,LILI,19.7,-79.8,,,,
2002,LILI,20.0,-80.3,,,,
2002,LILI,20.5,-81.1,,,,
2002,LILI,21.0,-82.2,,,,
2002,LILI,21.3,-83.0,,,,
2002,LILI,21.6,-83.2,,,,
2002,LILI,22.1,-84.0,,,,
2002,LILI,22.4,-84.4,,,,
2002,LILI,23.0,-85.7,,,,
2002,LILI,23.6,-87.2,,,,
2002,LILI,24.4,-88.3,,,,
2002,LILI,25.4,-89.5,,,,
2002,LILI,25.9,-89.9,,,,
2002,LILI,26.7,-90.3,,,,
2002,LILI,28.1,-91.4,,,,
2002,LILI,29.2,-92.1,,,,
2002,LILI,29.5,-92.2,,,,
2002,LILI,30.5,-92.4,,,,
2002,LILI,31.9,-92.1,,,,
2002,LILI,33.5,-91.4,,,,
2002,LILI,35.8,-90.0,,,,
2002,UNNAMED,16.9,-82.6,,,,
2002,UNNAMED,17.2,-83.1,,,,
2002,UNNAMED,17.1,-83.2,,,,
2002,UNNAMED,17.5,-83.0,,,,
2002,UNNAMED,17.9,-82.8,,,,
2002,UNNAMED,18.6,-82.5,,,,
2002,UNNAMED,19.7,-82.2,,,,
2002,UNNAMED,20.5,-81.6,,,,
2002,UNNAMED,21.5,-81.0,,,,
2002,UNNAMED,22.0,-80.7,,,,
2002,UNNAMED,22.4,-80.5,,,,
2003,ANA,29.1,-66.2,,,,
2003,ANA,29.9,-66.0,,,,
2003,ANA,30.8,-65.8,,,,
2003,ANA,31.9,-66.3,,,,
2003,ANA,33.0,-66.9,,,,
2003,ANA,33.8,-67.6,,,,
2003,ANA,34.5,-68.6,,,,
2003,ANA,34.3,-69.1,,,,
2003,ANA,33.6,-69.0,,,,
2003,ANA,32.7,-68.9,,,,
2003,ANA,32.0,-68.2,,,,
2003,ANA,31.7,-67.3,,,,
2003,ANA,31.4,-66.4,,,,
2003,ANA,30.6,-65.8,,,,
2003,ANA,30.0,-64.8,,,,
2003,ANA,29.4,-63.1,,,,
2003,ANA,29.4,-61.5,,,,
2003,ANA,29.5,-60.1,,,,
2003,ANA,29.6,-58.5,,,,
2003,ANA,29.7,-56.6,,,,
2003,ANA,30.0,-54.7,,,,
2003,ANA,30.6,-53.0,,,,
2003,ANA,31.4,-51.5,,,,
2003,ANA,31.9,-50.6,,,,
2003,ANA,32.1,-49.6,,,,
2003,ANA,32.0,-48.7,,,,
2003,ANA,31.8,-47.8,,,,
2003,ANA,31.5,-46.6,,,,
2003,ANA,31.5,-45.4,,,,
2003,ANA,31.6,-44.2,,,,
2003,ANA,31.7,-43.1,,,,
2003,ANA,31.8,-42.1,,,,
2003,ANA,31.9,-40.8,,,,
2003,ANA,32.3,-38.4,,,,
2003,ANA,32.9,-35.6,,,,
2003,ANA,33.6,-32.8,,,,
2003,ANA,34.4,-29.2,,,,
2003,ANA,35.3,-25.8,,,,
2003,ANA,36.1,-22.4,,,,
2003,UNNAMED,9.5,-40.8,,,,
2003,UNNAMED,9.6,-42.5,,,,
2003,UNNAMED,9.7,-44.2,,,,
2003,UNNAMED,9.7,-45.9,,,,
2003,BILL,19.5,-89.0,,,,
2003,BILL,20.0,-89.3,,,,
2003,BILL,20.3,-89.4,,,,
2003,BILL,21.0,-89.8,,,,
2003,BILL,22.0,-90.0,,,,
2003,BILL,23.4,-90.5,,,,
2003,BILL,24.6,-91.1,,,,
2003,BILL,25.9,-91.3,,,,
2003,BILL,27.1,-91.5,,,,
2003,BILL,28.2,-91.5,,,,
2003,BILL,29.1,-91.0,,,,
2003,BILL,29.3,-91.0,,,,
2003,BILL,30.4,-90.3,,,,
2003,BILL,31.6,-89.3,,,,
2003,BILL,32.7,-88.4,,,,
2003,BILL,33.6,-87.0,,,,
2003,BILL,34.1,-86.0,,,,
2003,BILL,35.0,-84.5,,,,
2003,BILL,35.6,-83.5,,,,
2003,BILL,36.5,-82.0,,,,
2003,BILL,37.3,-79.5,,,,
2003,CLAUDETTE,11.1,-53.5,,,,
2003,CLAUDETTE,11.8,-55.3,,,,
2003,CLAUDETTE,12.6,-57.5,,,,
2003,CLAUDETTE,13.2,-59.8,,,,
2003,CLAUDETTE,13.7,-62.0,,,,
2003,CLAUDETTE,14.0,-64.8,,,,
2003,CLAUDETTE,14.4,-67.6,,,,
2003,CLAUDETTE,14.8,-70.0,,,,
2003,CLAUDETTE,15.0,-72.0,,,,
2003,CLAUDETTE,15.1,-74.4,,,,
2003,CLAUDETTE,15.3,-76.5,,,,
2003,CLAUDETTE,15.8,-78.6,,,,
2003,CLAUDETTE,16.1,-80.3,,,,
2003,CLAUDETTE,16.6,-81.7,,,,
2003,CLAUDETTE,17.5,-82.8,,,,
2003,CLAUDETTE,18.6,-84.1,,,,
2003,CLAUDETTE,19.7,-85.5,,,,
2003,CLAUDETTE,20.4,-86.3,,,,
2003,CLAUDETTE,20.8,-86.9,,,,
2003,CLAUDETTE,21.1,-87.2,,,,
2003,CLAUDETTE,21.8,-88.2,,,,
2003,CLAUDETTE,22.6,-89.2,,,,
2003,CLAUDETTE,23.3,-90.2,,,,
2003,CLAUDETTE,23.9,-90.7,,,,
2003,CLAUDETTE,24.6,-90.9,,,,
2003,CLAUDETTE,24.9,-91.5,,,,
2003,CLAUDETTE,24.9,-91.9,,,,
2003,CLAUDETTE,25.1,-92.1,,,,
2003,CLAUDETTE,25.3,-92.2,,,,
2003,CLAUDETTE,25.6,-92.2,,,,
2003,CLAUDETTE,26.0,-92.3,,,,
2003,CLAUDETTE,26.7,-92.6,,,,
2003,CLAUDETTE,27.3,-93.0,,,,
2003,CLAUDETTE,27.7,-93.6,,,,
2003,CLAUDETTE,27.9,-94.6,,,,
2003,CLAUDETTE,28.3,-95.5,,,,
2003,CLAUDETTE,28.3,-96.2,,,,
2003,CLAUDETTE,28.6,-96.9,,,,
2003,CLAUDETTE,28.5,-98.2,,,,
2003,CLAUDETTE,28.5,-99.4,,,,
2003,CLAUDETTE,28.8,-100.8,,,,
2003,CLAUDETTE,29.3,-102.6,,,,
2003,CLAUDETTE,29.9,-104.3,,,,
2003,CLAUDETTE,30.5,-106.0,,,,
2003,CLAUDETTE,30.9,-107.7,,,,
2003,DANNY,30.8,-54.1,,,,
2003,DANNY,31.7,-54.7,,,,
2003,DANNY,32.5,-55.2,,,,
2003,DANNY,33.4,-55.6,,,,
2003,DANNY,34.4,-56.4,,,,
2003,DANNY,35.3,-56.6,,,,
2003,DANNY,36.2,-56.4,,,,
2003,DANNY,37.1,-56.0,,,,
2003,DANNY,38.1,-54.9,,,,
2003,DANNY,39.2,-53.4,,,,
2003,DANNY,40.1,-51.7,,,,
2003,DANNY,41.1,-50.0,,,,
2003,DANNY,42.1,-47.8,,,,
2003,DANNY,42.7,-45.8,,,,
2003,DANNY,42.7,-44.0,,,,
2003,DANNY,42.5,-42.4,,,,
2003,DANNY,41.9,-40.7,,,,
2003,DANNY,40.9,-39.2,,,,
2003,DANNY,39.8,-37.9,,,,
2003,DANNY,38.8,-36.8,,,,
2003,DANNY,37.9,-36.3,,,,
2003,DANNY,37.1,-35.9,,,,
2003,DANNY,36.3,-35.8,,,,
2003,DANNY,35.7,-36.2,,,,
2003,DANNY,35.3,-36.7,,,,
2003,DANNY,35.1,-37.2,,,,
2003,DANNY,35.0,-37.8,,,,
2003,DANNY,34.9,-38.6,,,,
2003,DANNY,35.5,-39.0,,,,
2003,DANNY,36.0,-40.0,,,,
2003,DANNY,36.0,-40.5,,,,
2003,DANNY,36.6,-40.5,,,,
2003,DANNY,36.5,-40.0,,,,
2003,DANNY,36.4,-39.5,,,,
2003,DANNY,36.5,-38.9,,,,
2003,DANNY,36.3,-39.2,,,,
2003,DANNY,36.0,-39.0,,,,
2003,DANNY,35.5,-39.0,,,,
2003,DANNY,34.5,-39.5,,,,
2003,DANNY,33.8,-40.0,,,,
2003,DANNY,33.0,-40.5,,,,
2003,DANNY,32.0,-41.0,,,,
2003,DANNY,31.0,-42.0,,,,
2003,DANNY,31.0,-43.5,,,,
2003,UNNAMED,12.3,-43.5,,,,
2003,UNNAMED,12.5,-45.2,,,,
2003,UNNAMED,12.7,-47.0,,,,
2003,UNNAMED,12.9,-48.8,,,,
2003,UNNAMED,13.2,-50.9,,,,
2003,UNNAMED,13.5,-53.0,,,,
2003,UNNAMED,13.8,-55.1,,,,
2003,UNNAMED,14.0,-57.4,,,,
2003,UNNAMED,29.3,-80.1,,,,
2003,UNNAMED,30.1,-80.5,,,,
2003,UNNAMED,30.7,-80.8,,,,
2003,UNNAMED,31.5,-81.3,,,,
2003,UNNAMED,32.3,-82.0,,,,
2003,UNNAMED,32.8,-82.6,,,,
2003,UNNAMED,33.0,-83.0,,,,
2003,ERIKA,26.4,-83.3,,,,
2003,ERIKA,26.6,-85.7,,,,
2003,ERIKA,26.4,-88.3,,,,
2003,ERIKA,26.1,-90.5,,,,
2003,ERIKA,26.0,-92.5,,,,
2003,ERIKA,25.9,-94.4,,,,
2003,ERIKA,25.6,-96.2,,,,
2003,ERIKA,25.3,-97.4,,,,
2003,ERIKA,25.2,-97.6,,,,
2003,ERIKA,24.8,-98.9,,,,
2003,ERIKA,24.7,-100.3,,,,
2003,UNNAMED,14.5,-65.5,,,,
2003,UNNAMED,15.2,-66.5,,,,
2003,UNNAMED,15.7,-67.5,,,,
2003,UNNAMED,16.2,-68.2,,,,
2003,FABIAN,14.6,-30.7,,,,
2003,FABIAN,14.7,-32.3,,,,
2003,FABIAN,14.9,-34.2,,,,
2003,FABIAN,15.0,-36.2,,,,
2003,FABIAN,15.1,-38.2,,,,
2003,FABIAN,15.2,-40.1,,,,
2003,FABIAN,15.4,-41.8,,,,
2003,FABIAN,15.5,-43.1,,,,
2003,FABIAN,15.8,-44.3,,,,
2003,FABIAN,16.3,-45.6,,,,
2003,FABIAN,16.7,-46.9,,,,
2003,FABIAN,17.0,-48.0,,,,
2003,FABIAN,17.3,-49.2,,,,
2003,FABIAN,17.6,-50.3,,,,
2003,FABIAN,17.8,-51.4,,,,
