id,category,type,lat,lon,name,city,tags,source
hifld/11/2571,emergency_shelter,police,18.20903359996794,-66.56111910000408,POLICIA DE MUNICIPAL DE JAYUYA,JAYUYA,"{""addr:city"": ""JAYUYA"", ""category_hint"": ""emergency_shelter"", ""layer_id"": 11, ""name"": ""POLICIA DE MUNICIPAL DE JAYUYA"", ""source"": ""HIFLD"", ""type_hint"": ""police""}",hifld
hifld/11/2742,emergency_shelter,police,18.44181680004675,-66.02456220030359,ZONA TURISTICA AREA CAROLINA,CAROLINA,"{""addr:city"": ""CAROLINA"", ""category_hint"": ""emergency_shelter"", ""layer_id"": 11, ""name"": ""ZONA TURISTICA AREA CAROLINA"", ""source"": ""HIFLD"", ""type_hint"": ""police""}",hifld
hifld/11/2743,emergency_shelter,police,18.206457799865007,-67.15139259972091,UNITED STATES CUSTOMS AND BORDER PROTECTION - PORT OF ENTRY - MAYAGUEZ,MAYAGUEZ,"{""addr:city"": ""MAYAGUEZ"", ""category_hint"": ""emergency_shelter"", ""layer_id"": 11, ""name"": ""UNITED STATES CUSTOMS AND BORDER PROTECTION - PORT OF ENTRY - MAYAGUEZ"", ""source"": ""HIFLD"", ""type_hint"": ""police""}",hifld
hifld/11/2765,emergency_shelter,police,18.439043300315348,-66.0036900001628,UNITED STATES CUSTOMS AND BORDER PROTECTION - PORT OF ENTRY - LUIS MUNOZ MARIN INTERNATIONAL AIRPORT,ISLA VERDE,"{""addr:city"": ""ISLA VERDE"", ""category_hint"": ""emergency_shelter"", ""layer_id"": 11, ""name"": ""UNITED STATES CUSTOMS AND BORDER PROTECTION - PORT OF ENTRY - LUIS MUNOZ MARIN INTERNATIONAL AIRPORT"", ""source"": ""HIFLD"", ""type_hint"": ""police""}",hifld
hifld/11/2795,emergency_shelter,police,18.25142610013586,-66.03720169972166,POLICIA MUNICIPAL DE CAGUAS - BAIROA,CAGUAS,"{""addr:city"": ""CAGUAS"", ""category_hint"": ""emergency_shelter"", ""layer_id"": 11, ""name"": ""POLICIA MUNICIPAL DE CAGUAS - BAIROA"", ""source"": ""HIFLD"", ""type_hint"": ""police""}",hifld
hifld/11/2993,emergency_shelter,police,18.42950329969176,-66.4951372996951,POLICIA MUNICIPAL DE MANATI,MANATI,"{""addr:city"": ""MANATI"", ""category_hint"": ""emergency_shelter"", ""layer_id"": 11, ""name"": ""POLICIA MUNICIPAL DE MANATI"", ""source"": ""HIFLD"", ""type_hint"": ""police""}",hifld
hifld/11/3743,emergency_shelter,police,18.178611900149804,-67.1508499998377,BUREAU OF ALCOHOL TOBACCO FIREARMS AND EXPLOSIVES - MAYAGUEZ SATELLITE OFFICE,MAYAGUEZ,"{""addr:city"": ""MAYAGUEZ"", ""category_hint"": ""emergency_shelter"", ""layer_id"": 11, ""name"": ""BUREAU OF ALCOHOL TOBACCO FIREARMS AND EXPLOSIVES - MAYAGUEZ SATELLITE OFFICE"", ""source"": ""HIFLD"", ""type_hint"": ""police""}",hifld
hifld/11/3779,emergency_shelter,police,18.333655299720704,-65.63156010023698,UNITED STATES CUSTOMS AND BORDER PROTECTION - PORT OF ENTRY - FAJARDO,PUERTO REAL,"{""addr:city"": ""PUERTO REAL"", ""category_hint"": ""emergency_shelter"", ""layer_id"": 11, ""name"": ""UNITED STATES CUSTOMS AND BORDER PROTECTION - PORT OF ENTRY - FAJARDO"", ""source"": ""HIFLD"", ""type_hint"": ""police""}",hifld
hifld/11/3912,emergency_shelter,police,18.08991850021414,-67.14569700024697,CUARTEL DE LA POLICIA - CABO ROJO,CABO ROJO,"{""addr:city"": ""CABO ROJO"", ""category_hint"": ""emergency_shelter"", ""layer_id"": 11, ""name"": ""CUARTEL DE LA POLICIA - CABO ROJO"", ""source"": ""HIFLD"", ""type_hint"": ""police""}",hifld
hifld/11/4198,emergency_shelter,police,18.166463000073463,-66.72489740006245,CUARTEL DE LA POLICIA - ADJUNTAS,ADJUNTAS,"{""addr:city"": ""ADJUNTAS"", ""category_hint"": ""emergency_shelter"", ""layer_id"": 11, ""name"": ""CUARTEL DE LA POLICIA - ADJUNTAS"", ""source"": ""HIFLD"", ""type_hint"": ""police""}",hifld
hifld/11/4571,emergency_shelter,police,18.054256600199437,-66.50454979978423,CUARTEL DE POLICIA ESTATAL - JUANA DIAZ,JUANA DIAZ,"{""addr:city"": ""JUANA DIAZ"", ""category_hint"": ""emergency_shelter"", ""layer_id"": 11, ""name"": ""CUARTEL DE POLICIA ESTATAL - JUANA DIAZ"", ""source"": ""HIFLD"", ""type_hint"": ""police""}",hifld
hifld/11/5542,emergency_shelter,police,18.378522300107704,-65.82852350030629,POLICIA MUNICIPAL DE RIO GRANDE,RIO GRANDE,"{""addr:city"": ""RIO GRANDE"", ""category_hint"": ""emergency_shelter"", ""layer_id"": 11, ""name"": ""POLICIA MUNICIPAL DE RIO GRANDE"", ""source"": ""HIFLD"", ""type_hint"": ""police""}",hifld
hifld/11/5836,emergency_shelter,police,18.052752000120165,-66.50835250031076,POLICIA MUNICIPAL DE JUANA DIAZ,JUANA DIAZ,"{""addr:city"": ""JUANA DIAZ"", ""category_hint"": ""emergency_shelter"", ""layer_id"": 11, ""name"": ""POLICIA MUNICIPAL DE JUANA DIAZ"", ""source"": ""HIFLD"", ""type_hint"": ""police""}",hifld
hifld/11/5914,emergency_shelter,police,18.42907069984591,-66.26547800022638,POLICIA MUNICIPAL DE DORADO,DORADO,"{""addr:city"": ""DORADO"", ""category_hint"": ""emergency_shelter"", ""layer_id"": 11, ""name"": ""POLICIA MUNICIPAL DE DORADO"", ""source"": ""HIFLD"", ""type_hint"": ""police""}",hifld
hifld/11/6952,emergency_shelter,police,18.368812400271054,-66.13568789979058,POLICIA MUNICIPAL DE GUAYNABO - CUARTEL DE SANTA ROSA 3,GUAYNABO,"{""addr:city"": ""GUAYNABO"", ""category_hint"": ""emergency_shelter"", ""layer_id"": 11, ""name"": ""POLICIA MUNICIPAL DE GUAYNABO - CUARTEL DE SANTA ROSA 3"", ""source"": ""HIFLD"", ""type_hint"": ""police""}",hifld
hifld/11/6969,emergency_shelter,police,18.081009499739537,-66.3583104998599,POLICIA MUNICIPAL DE COAMO,COAMO,"{""addr:city"": ""COAMO"", ""category_hint"": ""emergency_shelter"", ""layer_id"": 11, ""name"": ""POLICIA MUNICIPAL DE COAMO"", ""source"": ""HIFLD"", ""type_hint"": ""police""}",hifld
hifld/11/7668,emergency_shelter,police,18.439044300250202,-66.00368919995299,UNITED STATES CUSTOMS AND BORDER PROTECTION - SAN JUAN PUERTO RICO PARCEL CONTROL,ISLA VERDE,"{""addr:city"": ""ISLA VERDE"", ""category_hint"": ""emergency_shelter"", ""layer_id"": 11, ""name"": ""UNITED STATES CUSTOMS AND BORDER PROTECTION - SAN JUAN PUERTO RICO PARCEL CONTROL"", ""source"": ""HIFLD"", ""type_hint"": ""police""}",hifld
hifld/11/8107,emergency_shelter,police,18.423222200051555,-66.0642816997593,UNITED STATES MARSHALS SERVICE - HATO REY DISTRICT HEADQUARTERS,SAN JUAN,"{""addr:city"": ""SAN JUAN"", ""category_hint"": ""emergency_shelter"", ""layer_id"": 11, ""name"": ""UNITED STATES MARSHALS SERVICE - HATO REY DISTRICT HEADQUARTERS"", ""source"": ""HIFLD"", ""type_hint"": ""police""}",hifld
hifld/11/9664,emergency_shelter,police,18.423579400094354,-66.11451150008338,UNITED STATES FISH AND WILDLIFE SERVICE - OFFICE OF LAW ENFORCEMENT - SAN JUAN,GUAYNABO,"{""addr:city"": ""GUAYNABO"", ""category_hint"": ""emergency_shelter"", ""layer_id"": 11, ""name"": ""UNITED STATES FISH AND WILDLIFE SERVICE - OFFICE OF LAW ENFORCEMENT - SAN JUAN"", ""source"": ""HIFLD"", ""type_hint"": ""police""}",hifld
hifld/11/10963,emergency_shelter,police,18.37388189973518,-66.10953529971454,POLICIA MUNICIPAL DE GUAYNABO - CENTRO DE MANDO,GUAYNABO,"{""addr:city"": ""GUAYNABO"", ""category_hint"": ""emergency_shelter"", ""layer_id"": 11, ""name"": ""POLICIA MUNICIPAL DE GUAYNABO - CENTRO DE MANDO"", ""source"": ""HIFLD"", ""type_hint"": ""police""}",hifld
hifld/11/12133,emergency_shelter,police,17.97410410029238,-67.04829839991908,CUARTEL DE LA POLICIA - LAJAS/PARQUERA,LAJAS,"{""addr:city"": ""LAJAS"", ""category_hint"": ""emergency_shelter"", ""layer_id"": 11, ""name"": ""CUARTEL DE LA POLICIA - LAJAS/PARQUERA"", ""source"": ""HIFLD"", ""type_hint"": ""police""}",hifld
hifld/11/13198,emergency_shelter,police,18.254985400016437,-65.9729082000324,POLICIA DE MUNICIPAL DE GURABO,GURABO,"{""addr:city"": ""GURABO"", ""category_hint"": ""emergency_shelter"", ""layer_id"": 11, ""name"": ""POLICIA DE MUNICIPAL DE GURABO"", ""source"": ""HIFLD"", ""type_hint"": ""police""}",hifld
